t,type,info,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31
30.377,hid,"18,19,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,251,255,3,0,1,0,163,1,233,12,116,11,0,0
30.393,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,250,255,9,0,255,255,167,1,232,12,119,11,0,0
30.409,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,240,255,4,0,0,0,147,1,228,12,121,11,0,0
30.44,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,246,255,6,0,3,0,157,1,222,12,137,11,0,0
30.44,hid,"18,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,250,255,6,0,2,0,153,1,227,12,141,11,0,0
30.47,hid,"18,20,21,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,248,255,255,255,0,0,148,1,229,12,128,11,0,0
30.486,hid,"18,20,21,22,23,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,244,255,0,0,255,255,148,1,228,12,124,11,0,0
30.519,hid,"18,20,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,248,255,4,0,255,255,169,1,227,12,132,11,0,0
30.534,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,250,255,7,0,1,0,159,1,234,12,137,11,0,0
30.55,hid,"20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,250,255,9,0,253,255,139,1,228,12,144,11,0,0
30.565,hid,"20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,250,255,3,0,1,0,147,1,227,12,138,11,0,0
30.597,hid,"18,20,22,23,24,26",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,157,222,249,255,5,0,254,255,158,1,228,12,138,11,0,0
30.612,hid,"16,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,222,249,255,6,0,251,255,149,1,229,12,112,11,0,0
30.628,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,222,243,255,10,0,255,255,136,1,242,12,125,11,0,0
30.659,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,222,238,255,3,0,1,0,160,1,219,12,147,11,0,0
30.674,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,222,241,255,1,0,255,255,158,1,226,12,144,11,0,0
30.69,hid,"17,18,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,237,255,1,0,255,255,138,1,230,12,129,11,0,0
30.706,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,231,255,3,0,2,0,148,1,222,12,134,11,0,0
30.738,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,252,255,4,0,255,255,152,1,202,12,162,11,0,0
30.754,hid,"18,20,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,247,255,2,0,255,255,152,1,225,12,138,11,0,0
30.769,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,248,255,6,0,254,255,154,1,223,12,132,11,0,0
30.8,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,240,255,8,0,2,0,152,1,220,12,133,11,0,0
30.8,hid,"20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,240,255,6,0,4,0,156,1,217,12,137,11,0,0
30.832,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,249,255,5,0,0,0,162,1,204,12,155,11,0,0
30.848,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,237,255,10,0,1,0,144,1,218,12,147,11,0,0
30.878,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,248,255,3,0,0,0,157,1,195,12,169,11,0,0
30.894,hid,"18,19,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,1,0,3,0,251,255,161,1,204,12,168,11,0,0
30.909,hid,"18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,156,221,5,0,7,0,0,0,152,1,224,12,156,11,0,0
30.94,hid,"16,18,19,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,154,221,245,255,10,0,4,0,158,1,223,12,113,11,0,0
30.94,hid,"18,20,22,24,26",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,154,221,243,255,11,0,5,0,160,1,212,12,113,11,0,0
30.97,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,154,221,244,255,15,0,4,0,136,1,203,12,158,11,0,0
30.986,hid,"18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,154,221,246,255,3,0,6,0,139,1,211,12,163,11,0,0
31.017,hid,"16,18,20,21,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,150,221,238,255,251,255,1,0,150,1,213,12,126,11,0,0
31.032,hid,"16,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,148,221,238,255,252,255,255,255,155,1,218,12,144,11,0,0
31.049,hid,"16,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,147,221,237,255,245,255,2,0,144,1,206,12,163,11,0,0
31.08,hid,"16,17,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,138,219,220,255,248,255,9,0,142,1,207,12,120,11,0,0
31.081,hid,"16,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,136,219,215,255,250,255,10,0,144,1,203,12,121,11,0,0
31.112,hid,"16,17,18,20,21,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,131,212,229,255,6,0,1,0,163,1,184,12,182,11,0,0
31.127,hid,"16,17,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,124,210,244,255,10,0,5,0,156,1,198,12,195,11,0,0
31.159,hid,"17,18,20,21,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,124,202,221,255,245,255,247,255,117,1,200,12,137,11,0,0
31.174,hid,"17,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,124,200,207,255,237,255,244,255,135,1,244,12,174,11,0,0
31.19,hid,"16,17,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,126,199,234,255,245,255,1,0,156,1,234,12,183,11,0,0
31.205,hid,"16,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,127,199,241,255,255,255,2,0,166,1,182,12,149,11,0,0
31.237,hid,"17,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,127,196,238,255,236,255,255,255,178,1,178,12,195,11,0,0
31.252,hid,"17,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,127,193,240,255,245,255,2,0,161,1,186,12,158,11,0,0
31.267,hid,"17,18,20,21,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,127,189,241,255,2,0,5,0,152,1,198,12,123,11,0,0
31.299,hid,"16,17,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,123,187,243,255,16,0,6,0,156,1,183,12,162,11,0,0
31.314,hid,"16,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,121,187,253,255,4,0,0,0,154,1,155,12,199,11,0,0
31.33,hid,"16,18,19,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,119,187,0,0,4,0,254,255,166,1,192,12,181,11,0,0
31.345,hid,"16,18,19,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,115,187,246,255,5,0,2,0,168,1,198,12,138,11,0,0
31.376,hid,"16,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,109,187,237,255,6,0,253,255,156,1,183,12,173,11,0,0
31.392,hid,"16,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,106,187,238,255,10,0,2,0,142,1,196,12,156,11,0,0
31.407,hid,"16,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,99,187,225,255,11,0,4,0,152,1,211,12,145,11,0,0
31.439,hid,"16,17,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,88,185,215,255,9,0,7,0,149,1,165,12,175,11,0,0
31.454,hid,"16,17,18,20,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,86,181,224,255,7,0,255,255,154,1,149,12,201,11,0,0
31.454,log,sig#15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.47,hid,"16,17,18,20,21,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,84,179,230,255,255,255,250,255,147,1,155,12,202,11,0,0
31.485,hid,"17,18,20,22,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,84,176,233,255,252,255,248,255,150,1,180,12,187,11,0,0
31.516,hid,"16,17,18,20,21,22,23,24,26,28",4,90,165,239,100,255,224,254,4,0,12,0,0,48,0,0,79,171,221,255,5,0,0,0,153,1,182,12,170,11,0,0
31.533,hid,"4,5,6,7,16,17,18,22,23,24,26,28",4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,92,168,241,255,5,0,253,255,155,1,160,12,218,11,0,0
31.548,hid,"16,17,18,19,20,22,24,26,28,29",4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,144,167,57,0,25,0,234,255,193,1,177,12,24,12,0,0
31.579,hid,"16,18,19,20,22,24,26,28,29",4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,181,167,227,255,3,0,247,255,91,1,163,12,70,11,0,0
31.579,log,sig#16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.58,hid,17,4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,181,164,227,255,3,0,247,255,91,1,163,12,70,11,0,0
31.61,hid,"16,18,20,22,23,24,26,28",4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,187,164,252,255,7,0,2,0,158,1,215,12,152,11,0,0
31.626,hid,"16,17,18,20,22,23,24,26,28",4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,155,163,205,255,1,0,254,255,125,1,219,12,111,11,0,0
31.657,hid,"16,17,18,20,22,23,24,25,26,27,28",4,90,165,239,4,0,244,255,4,0,12,0,0,48,0,0,33,209,202,255,31,0,113,0,29,2,49,13,201,11,0,0
31.673,hid,"4,5,6,13,16,17,18,20,22,24,26,28",4,90,165,239,212,255,240,255,4,0,12,0,0,32,0,0,0,235,177,255,52,0,164,0,91,2,133,13,65,11,0,0
31.688,hid,"17,18,20,22,24,25,26,27,28",4,90,165,239,212,255,240,255,4,0,12,0,0,32,0,0,0,214,62,255,65,0,71,0,190,1,109,12,17,11,0,0
31.72,hid,"17,18,20,22,24,26,28",4,90,165,239,212,255,240,255,4,0,12,0,0,32,0,0,0,96,24,255,90,0,14,0,113,1,117,12,217,11,0,0
31.751,hid,"13,17,18,20,22,24,26,28",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,100,255,149,0,35,0,122,1,101,12,200,11,0,0
31.766,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,188,255,241,0,65,0,128,1,145,12,167,11,0,0
31.797,hid,"18,19,20,21,22,24,25,26,27,28",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,244,0,236,1,70,0,19,2,107,11,181,11,0,0
31.813,hid,"18,19,20,21,22,23,24,26,27,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,126,1,67,2,172,255,222,2,95,10,4,12,0,0
31.829,hid,"18,19,20,22,24,25,26,27,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,3,2,153,2,123,255,183,1,109,11,233,11,0,0
31.86,hid,"18,19,20,22,23,24,26,27,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,235,0,106,2,185,254,150,1,125,12,129,10,0,0
31.89,hid,"18,19,20,22,24,26,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,216,255,40,2,30,254,57,1,71,12,19,11,0,0
31.906,hid,"18,19,20,22,24,25,26,27,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,207,0,103,2,166,254,236,255,20,13,163,12,0,0
31.938,hid,"18,20,21,22,23,24,26,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,124,0,250,1,109,255,57,255,208,13,89,11,0,0
31.953,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,45,0,154,1,177,255,30,255,174,13,214,11,0,0
31.969,hid,"18,20,22,24,25,26,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,16,0,74,1,214,255,243,254,128,13,57,12,0,0
32.001,hid,"18,19,20,21,22,24,26,27,28",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,26,255,243,255,172,255,215,254,236,12,101,12,0,0
32.033,hid,"18,20,21,22,24,25,26,27,28,29",4,90,165,239,212,255,240,255,4,0,12,0,0,0,0,0,0,0,201,255,27,0,180,255,72,255,24,13,208,11,0,0
32.049,hid,"8,10,11,18,20,21,22,24,26,28",4,90,165,239,212,255,240,255,92,0,240,255,0,0,0,0,0,0,165,255,251,255,214,255,167,255,111,13,236,11,0,0
32.079,hid,"8,9,10,11,18,20,21,22,24,26,27,28",4,90,165,239,212,255,240,255,40,14,120,246,0,0,0,0,0,0,233,255,16,0,233,255,186,255,193,12,198,11,0,0
32.094,hid,"8,9,10,11,18,20,21,22,24,26,27,28",4,90,165,239,212,255,240,255,48,28,40,241,0,0,0,0,0,0,206,255,250,255,241,255,113,255,25,13,177,11,0,0
32.11,hid,"8,9,10,11,18,20,22,24,26,27,28",4,90,165,239,212,255,240,255,220,43,56,240,0,0,0,0,0,0,191,255,245,255,244,255,145,255,246,12,130,11,0,0
32.125,hid,"8,9,10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,132,64,80,243,0,0,0,0,0,0,176,255,241,255,239,255,177,255,234,12,140,11,0,0
32.156,hid,"8,9,10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,44,89,0,250,0,0,0,0,0,0,177,255,235,255,241,255,189,255,205,12,188,11,0,0
32.172,hid,"8,9,18,20,22,24,26,28",4,90,165,239,212,255,240,255,184,97,0,250,0,0,0,0,0,0,198,255,231,255,232,255,207,255,160,12,230,11,0,0
32.188,hid,"8,9,10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,92,105,56,249,0,0,0,0,0,0,233,255,233,255,236,255,139,255,165,12,233,11,0,0
32.219,hid,"8,9,10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,204,118,100,247,0,0,0,0,0,0,209,255,214,255,242,255,159,255,225,12,163,11,0,0
32.234,hid,"8,9,10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,132,125,96,246,0,0,0,0,0,0,191,255,209,255,245,255,162,255,232,12,165,11,0,0
32.25,hid,"8,9,10,11,18,24,26,28",4,90,165,239,212,255,240,255,255,127,32,245,0,0,0,0,0,0,186,255,209,255,245,255,154,255,191,12,184,11,0,0
32.265,hid,"10,11,18,22,24,26,28",4,90,165,239,212,255,240,255,255,127,28,243,0,0,0,0,0,0,185,255,209,255,239,255,153,255,176,12,196,11,0,0
32.297,hid,"10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,188,238,0,0,0,0,0,0,208,255,229,255,238,255,192,255,172,12,183,11,0,0
32.313,hid,"10,11,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,164,235,0,0,0,0,0,0,208,255,239,255,239,255,169,255,178,12,204,11,0,0
32.329,hid,"10,11,18,20,22,26,28",4,90,165,239,212,255,240,255,255,127,12,233,0,0,0,0,0,0,203,255,231,255,244,255,169,255,180,12,189,11,0,0
32.359,hid,"10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,24,231,0,0,0,0,0,0,171,255,242,255,240,255,186,255,218,12,161,11,0,0
32.375,hid,"10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,216,228,0,0,0,0,0,0,165,255,249,255,246,255,190,255,154,12,190,11,0,0
32.39,hid,"10,11,18,22,26,28",4,90,165,239,212,255,240,255,255,127,4,227,0,0,0,0,0,0,166,255,249,255,247,255,190,255,149,12,222,11,0,0
32.406,hid,"10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,80,225,0,0,0,0,0,0,199,255,251,255,255,255,193,255,115,12,254,11,0,0
32.438,hid,"10,11,18,19,20,21,22,23,24,26,28,29",4,90,165,239,212,255,240,255,255,127,212,224,0,0,0,0,0,0,5,0,4,0,2,0,185,255,135,12,4,12,0,0
32.453,hid,"18,20,22,24,26,28,29",4,90,165,239,212,255,240,255,255,127,212,224,0,0,0,0,0,0,4,0,5,0,3,0,170,255,125,12,236,11,0,0
32.468,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,212,224,0,0,0,0,0,0,9,0,4,0,5,0,161,255,144,12,214,11,0,0
32.5,hid,"10,11,18,19,20,21,22,24,28",4,90,165,239,212,255,240,255,255,127,88,225,0,0,0,0,0,0,247,255,247,255,0,0,176,255,144,12,222,11,0,0
32.531,hid,"10,11,18,20,22,24,26,28",4,90,165,239,212,255,240,255,255,127,156,236,0,0,0,0,0,0,230,255,246,255,1,0,177,255,156,12,209,11,0,0
32.546,hid,"8,9,11,18,20,21,22,24,26,28",4,90,165,239,212,255,240,255,164,77,156,251,0,0,0,0,0,0,251,255,4,0,14,0,172,255,122,12,221,11,0,0
32.577,hid,"8,9,10,11,18,20,21,22,24,26,28",4,90,165,239,212,255,240,255,192,0,212,253,0,0,0,0,0,0,235,255,254,255,16,0,186,255,123,12,254,11,0,0
32.593,hid,"8,9,10,11,18,19,20,21,22,24,25,26,28,29",4,90,165,239,212,255,240,255,116,254,0,1,0,0,0,0,0,0,31,0,33,0,7,0,27,0,81,12,42,12,0,0
32.609,hid,"8,9,10,11,20,22,24,25,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,31,0,9,0,1,0,127,255,134,12,249,11,0,0
32.64,hid,"18,20,21,22,23,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,12,0,236,255,252,255,154,255,135,12,244,11,0,0
32.672,hid,"18,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,42,0,236,255,253,255,242,255,147,12,219,11,0,0
32.687,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,20,0,242,255,249,255,237,255,163,12,163,11,0,0
32.718,hid,"18,19,20,21,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,217,255,7,0,235,255,211,255,185,12,134,11,0,0
32.733,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,178,255,5,0,209,255,253,255,141,12,164,11,0,0
32.75,hid,"18,20,22,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,185,255,4,0,218,255,162,255,159,12,6,12,0,0
32.765,hid,"18,20,22,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,222,255,19,0,255,255,109,255,202,12,249,11,0,0
32.795,hid,"18,20,21,22,23,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,212,255,239,255,9,0,177,255,129,12,32,12,0,0
32.811,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,250,255,240,255,4,0,184,255,101,12,54,12,0,0
32.826,hid,"18,19,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,12,0,244,255,8,0,187,255,123,12,0,12,0,0
32.857,hid,"18,19,20,21,22,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,235,255,1,0,7,0,193,255,152,12,170,11,0,0
32.873,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,209,255,6,0,5,0,196,255,165,12,183,11,0,0
32.888,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,200,255,11,0,4,0,197,255,154,12,216,11,0,0
32.92,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,195,255,13,0,10,0,143,255,153,12,226,11,0,0
32.92,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,192,255,8,0,11,0,135,255,150,12,228,11,0,0
32.951,hid,"18,20,22,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,216,255,7,0,2,0,241,255,73,12,36,12,0,0
32.966,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,239,255,13,0,3,0,199,255,78,12,16,12,0,0
32.999,hid,"18,20,22,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,236,255,8,0,9,0,203,255,110,12,224,11,0,0
33.014,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,234,255,6,0,6,0,167,255,123,12,230,11,0,0
33.03,hid,"18,20,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,226,255,7,0,6,0,184,255,121,12,2,12,0,0
33.045,hid,"18,20,22,24,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,230,255,5,0,3,0,182,255,121,12,7,12,0,0
33.076,hid,"18,20,22,23,24,26,28,29",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,209,255,10,0,251,255,179,255,127,12,221,11,0,0
33.091,hid,"18,20,22,24,26,28",4,90,165,239,212,255,240,255,40,0,4,0,0,0,0,0,0,0,195,255,8,0,242,255,120,255,141,12,242,11,0,0
33.107,hid,"4,20,22,24,26,28,29",4,90,165,239,152,255,240,255,40,0,4,0,0,0,0,0,0,0,195,255,10,0,249,255,155,255,118,12,33,12,0,0
33.139,hid,"18,20,22,24,26,28,29",4,90,165,239,152,255,240,255,40,0,4,0,0,0,0,0,0,0,249,255,41,0,255,255,191,255,119,12,244,11,0,0
33.154,hid,"18,20,22,23,24,26,28",4,90,165,239,152,255,240,255,40,0,4,0,0,0,0,0,0,0,218,255,38,0,3,0,166,255,161,12,221,11,0,0
33.17,hid,"18,20,22,24,26,28,29",4,90,165,239,152,255,240,255,40,0,4,0,0,0,0,0,0,0,221,255,33,0,2,0,159,255,100,12,34,12,0,0
33.186,hid,"18,20,22,24,26,28",4,90,165,239,152,255,240,255,40,0,4,0,0,0,0,0,0,0,230,255,14,0,4,0,130,255,85,12,85,12,0,0
33.218,hid,"18,19,20,22,24,26,28",4,90,165,239,152,255,240,255,40,0,4,0,0,0,0,0,0,0,20,0,16,0,1,0,195,255,69,12,34,12,0,0
33.233,hid,"4,6,7,18,22,24,26,28,29",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,11,0,16,0,2,0,163,255,106,12,249,11,0,0
33.249,hid,"18,19,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,243,255,13,0,5,0,173,255,126,12,233,11,0,0
33.28,hid,"18,20,22,24,26",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,207,255,12,0,8,0,167,255,134,12,233,11,0,0
33.311,hid,"18,20,22,26,28,29",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,206,255,5,0,3,0,167,255,80,12,44,12,0,0
33.326,hid,"18,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,232,255,2,0,2,0,166,255,62,12,64,12,0,0
33.358,hid,"18,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,255,255,3,0,0,0,176,255,89,12,29,12,0,0
33.373,hid,"18,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,253,255,3,0,1,0,167,255,87,12,21,12,0,0
33.389,hid,"18,20,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,242,255,4,0,1,0,163,255,107,12,2,12,0,0
33.42,hid,"18,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,241,255,5,0,2,0,173,255,96,12,22,12,0,0
33.42,hid,"18,20,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,240,255,6,0,2,0,174,255,101,12,19,12,0,0
33.452,hid,"18,20,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,225,255,5,0,2,0,159,255,97,12,17,12,0,0
33.467,hid,"18,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,241,255,1,0,1,0,172,255,65,12,60,12,0,0
33.498,hid,"18,20,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,255,255,6,0,1,0,171,255,85,12,25,12,0,0
33.514,hid,"18,20,22,23,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,250,255,7,0,253,255,170,255,93,12,15,12,0,0
33.53,hid,"18,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,240,255,7,0,255,255,172,255,80,12,10,12,0,0
33.546,hid,"18,20,22,24,26",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,230,255,8,0,254,255,191,255,113,12,10,12,0,0
33.577,hid,"18,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,240,255,3,0,255,255,152,255,67,12,69,12,0,0
33.592,hid,"18,20,22,24,26,28",4,90,165,239,204,255,0,0,40,0,4,0,0,0,0,0,0,0,255,255,0,0,254,255,169,255,75,12,36,12,0,0
