t,rms_l,rms_r,onset_l,onset_r,zcr_l,zcr_r,band_low_l,band_low_r,drive_l,drive_r,agc
18.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.55
18.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.489
18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.431
18.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.375
18.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.321
18.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.269
18.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.219
18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.171
18.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.126
18.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.081
18.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.039
18.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.998
18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.959
18.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.922
18.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.885
18.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.851
18.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.817
18.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.785
18.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.754
18.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.725
18.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.696
18.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.669
18.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.643
18.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.618
19.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.593
19.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.57
19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.548
19.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.526
19.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.506
19.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.486
19.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.467
19.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.449
19.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.431
19.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.414
19.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.398
19.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.382
19.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.367
19.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.353
19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.339
19.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.326
19.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.313
19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.301
19.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.289
19.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.278
19.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.267
19.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.256
19.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.246
19.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.237
19.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.227
19.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.218
19.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.21
19.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.202
19.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.194
19.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.186
19.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.179
19.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.172
19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.165
19.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.159
19.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.152
19.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.146
19.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.141
19.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.135
19.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.13
19.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.125
19.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.12
19.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.115
19.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.111
19.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.106
19.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.102
19.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.098
19.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.094
19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.091
19.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.087
19.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.084
20.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.08
20.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.077
20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.074
20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.071
20.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.068
20.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.066
20.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.063
20.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.061
20.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.058
20.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.056
20.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.054
20.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.052
20.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.05
20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.048
20.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.046
20.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.044
20.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.042
20.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.041
20.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.039
20.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.038
20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.036
20.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.035
20.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.033
20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.032
20.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.031
20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.03
20.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.028
20.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.027
20.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.026
20.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.025
20.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.024
20.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.023
20.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.022
20.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.021
20.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.021
20.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.02
20.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.019
20.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.018
20.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.018
20.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.017
20.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.016
20.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.016
20.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.015
20.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.014
20.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.014
20.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.013
20.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.013
20.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.012
20.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.012
20.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.011
21.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.011
21.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.01
21.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.01
21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.01
21.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.009
21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.009
21.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.009
21.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.008
21.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.008
21.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.008
21.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
21.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
21.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.007
21.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
21.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
21.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
21.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.006
21.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
21.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
21.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
21.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
21.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.005
21.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
21.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
21.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
21.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
21.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
21.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.004
21.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.003
21.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
21.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.002
22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.001
22.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
22.751,0.0016,0.00148,0.0,0.0,0.1971,0.1783,0.00254,0.00232,7,7,1.768
22.771,0.00109,0.00113,0.0,0.0,0.1303,0.1137,0.00351,0.00348,10,10,2.418
22.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.362
22.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.309
22.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.257
22.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.208
22.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.161
22.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.115
22.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.071
22.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.029
22.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.989
22.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.95
22.991,0.00122,0.00124,0.0,0.0,0.1502,0.1251,0.0043,0.00444,12,13,2.572
23.011,0.00579,0.00601,0.42,0.503,0.0719,0.0553,0.01593,0.01644,152,153,2.56
23.031,0.00597,0.00601,0.0,0.0,0.1105,0.0855,0.01563,0.01572,82,87,3.088
23.051,0.00807,0.00813,0.388,0.438,0.0824,0.0845,0.02075,0.02089,216,227,3.06
23.071,0.00458,0.00474,0.0,0.0,0.123,0.1168,0.0117,0.01205,82,87,3.511
23.091,0.00523,0.00541,0.0,0.0,0.1022,0.0918,0.01322,0.01362,68,70,3.894
23.112,0.00444,0.00455,0.0,0.0,0.0928,0.0719,0.01166,0.01206,62,64,4.217
23.132,0.00534,0.00563,0.117,0.161,0.0626,0.0615,0.01528,0.01607,140,167,4.309
23.151,0.00726,0.00741,0.321,0.342,0.0761,0.0688,0.01604,0.01624,233,234,4.255
23.171,0.00617,0.00632,0.0,0.0,0.0699,0.0574,0.01838,0.01875,121,123,4.523
23.191,0.00535,0.00523,0.0,0.0,0.1074,0.097,0.0122,0.01182,84,83,4.75
23.211,0.00155,0.00131,0.0,0.0,0.1585,0.1627,0.00415,0.00361,37,34,4.941
23.231,0.00196,0.00221,0.0,0.0,0.1512,0.1324,0.00468,0.00516,33,36,5.104
23.251,0.00105,0.0,0.0,0.0,0.1616,0.0,0.00313,0.0,23,7,5.242
23.271,0.00132,0.00141,0.0,0.0,0.1449,0.1366,0.00408,0.00437,26,28,5.358
23.291,0.00314,0.0033,0.0,0.0,0.0928,0.0907,0.00696,0.00727,51,53,5.457
23.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,5.282
23.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5.114
23.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.953
23.371,0.0,0.00236,0.0,0.0,0.0,0.0699,0.0,0.00575,0,38,5.113
23.391,0.00166,0.00165,0.0,0.0,0.0636,0.0563,0.00526,0.00526,32,34,5.25
23.411,0.00193,0.00234,0.0,0.0,0.0897,0.0615,0.00547,0.00654,37,43,5.365
23.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,5.194
23.451,0.00157,0.00177,0.0,0.0,0.1126,0.0876,0.00584,0.00617,34,37,5.317
23.471,0.00334,0.00339,0.0,0.0,0.1429,0.1178,0.01187,0.0121,70,72,5.422
23.491,0.0041,0.00375,0.0,0.0,0.0938,0.073,0.01559,0.01539,91,89,5.511
23.511,0.01656,0.01692,1.0,1.0,0.0615,0.0574,0.03879,0.03926,231,229,5.342
23.531,0.01171,0.01218,0.0,0.0,0.0542,0.048,0.03188,0.03321,196,201,5.338
23.55,0.01596,0.0162,0.46,0.421,0.0667,0.073,0.0338,0.03409,235,235,5.208
23.571,0.01088,0.01111,0.0,0.0,0.0667,0.0647,0.02827,0.02887,183,186,5.303
23.591,0.01289,0.01291,0.187,0.16,0.0699,0.0657,0.03135,0.0314,235,235,5.223
23.612,0.00763,0.00799,0.0,0.0,0.1147,0.0938,0.01701,0.01812,139,144,5.342
23.631,0.0144,0.01456,0.588,0.552,0.0501,0.0501,0.03513,0.03554,233,233,5.202
23.652,0.01437,0.01466,0.0,0.0,0.0772,0.0667,0.02427,0.02485,186,189,5.268
23.672,0.01952,0.01978,0.692,0.661,0.0501,0.0271,0.0355,0.03577,235,235,5.122
23.692,0.01256,0.01282,0.0,0.0,0.0594,0.0407,0.02277,0.02339,175,178,5.257
23.713,0.01291,0.01322,0.0,0.0,0.0156,0.0136,0.02311,0.02408,169,173,5.365
23.732,0.00597,0.00624,0.0,0.0,0.1116,0.0949,0.01014,0.01049,100,103,5.463
23.751,0.0085,0.0088,0.0,0.0,0.0438,0.048,0.01691,0.01749,125,129,5.545
23.772,0.00607,0.00619,0.0,0.0,0.0719,0.0803,0.01512,0.01537,109,111,5.615
23.791,0.00682,0.00699,0.0,0.0,0.0688,0.0542,0.01203,0.01221,101,103,5.674
23.811,0.00605,0.00615,0.0,0.0,0.0501,0.0626,0.01264,0.01288,98,100,5.724
23.832,0.00287,0.00275,0.0,0.0,0.0865,0.074,0.00659,0.00646,60,59,5.766
23.85,0.00291,0.00302,0.0,0.0,0.0886,0.0928,0.00711,0.00726,55,56,5.802
23.871,0.00224,0.00251,0.0,0.0,0.0709,0.0709,0.00514,0.00569,44,47,5.833
23.891,0.00332,0.0038,0.0,0.0,0.0542,0.0438,0.00847,0.00964,63,71,5.858
23.912,0.00356,0.00382,0.0,0.0,0.0428,0.0407,0.00759,0.00814,62,67,5.88
23.931,0.00266,0.00272,0.0,0.0,0.0615,0.0709,0.00627,0.00639,52,54,5.899
23.95,0.00143,0.00153,0.0,0.0,0.0574,0.049,0.00382,0.00423,33,36,5.914
23.971,0.00419,0.00421,0.0,0.0,0.0407,0.0355,0.00827,0.00809,68,68,5.927
23.992,0.0,0.00198,0.0,0.0,0.0,0.0626,0.0,0.00583,13,47,5.938
24.011,0.00327,0.00333,0.0,0.0,0.0626,0.0542,0.00621,0.00638,53,55,5.948
24.031,0.00215,0.00204,0.0,0.0,0.0407,0.0574,0.00605,0.00537,46,44,5.956
24.051,0.00287,0.0028,0.0,0.0,0.0511,0.0438,0.00654,0.00649,53,52,5.963
24.07,0.00195,0.00195,0.0,0.0,0.0459,0.0313,0.00561,0.00588,44,44,5.968
24.091,0.00455,0.00461,0.0,0.0,0.0302,0.0313,0.01253,0.01294,89,91,5.973
24.111,0.00345,0.00358,0.0,0.0,0.0584,0.0605,0.00726,0.0078,66,69,5.977
24.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,5.782
24.151,0.0,0.00193,0.0,0.0,0.0,0.0563,0.0,0.00485,2,36,5.816
24.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,5.627
24.191,0.00214,0.00209,0.0,0.0,0.0553,0.0636,0.00583,0.00541,40,39,5.684
24.211,0.00192,0.00166,0.0,0.0,0.0563,0.0532,0.00508,0.00444,38,34,5.733
24.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,5.547
24.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.369
24.271,0.00163,0.0,0.0,0.0,0.0647,0.0,0.00477,0.0,31,0,5.466
24.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,5.291
24.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5.122
24.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.961
24.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.805
24.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.656
24.39,0.00227,0.00231,0.0,0.0,0.0511,0.0615,0.00556,0.00547,34,34,4.862
24.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,4.711
24.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.566
24.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.426
24.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.291
24.491,0.00291,0.00287,0.0,0.0,0.0626,0.0563,0.00702,0.00698,41,40,4.554
24.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,4.414
24.531,0.00242,0.00239,0.0,0.0,0.0709,0.0605,0.00535,0.00531,33,33,4.658
24.55,0.00227,0.00219,0.0,0.0,0.073,0.0647,0.00571,0.00562,36,35,4.864
24.571,0.00217,0.002,0.0,0.0,0.0678,0.0657,0.00567,0.00525,37,34,5.038
24.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,4.88
24.611,0.00122,0.00111,0.0,0.0,0.0886,0.0792,0.00351,0.00343,22,21,5.052
24.631,0.001,0.00089,0.0,0.0,0.0719,0.0636,0.00354,0.00324,22,20,5.197
24.651,0.00187,0.00186,0.0,0.0,0.0959,0.0824,0.00461,0.00457,32,32,5.321
24.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,5.151
